timestamp,open,high,low,close,volume,turnover
2020-09-14 00:00:00+00:00,3.2656,3.5393,3.0752,3.2641,3351649.61,10940119.492000999
2020-09-15 00:00:00+00:00,3.264,3.3249,2.8955,2.9295,1698391.09,4975436.698155
2020-09-16 00:00:00+00:00,2.9288,2.9293,2.4282,2.5327,4886766.99,12376714.755573
2020-09-17 00:00:00+00:00,2.5376,2.9389,2.36,2.8829,4635747.31,13364395.919998998
2020-09-18 00:00:00+00:00,2.883,3.16,2.726,3.1144,4169446.23,12985323.338712
2020-09-19 00:00:00+00:00,3.1084,3.2545,2.9564,3.031,1586219.86,4807832.395660001
2020-09-20 00:00:00+00:00,3.0216,3.0319,2.7,2.8628,1456628.58,4170036.298824
2020-09-21 00:00:00+00:00,2.8628,3.0397,2.4689,2.7672,3567879.31,9873035.626632
2020-09-22 00:00:00+00:00,2.7571,3.0107,2.65,2.9082,3416786.33,9936698.004906
2020-09-23 00:00:00+00:00,2.9184,3.09,2.7001,2.8548,2762150.96,7885388.560608
2020-09-24 00:00:00+00:00,2.855,3.2571,2.7804,3.1433,2983701.04,9378667.479032
2020-09-25 00:00:00+00:00,3.1409,3.2766,2.9003,3.1937,2447843.22,7817676.891714001
2020-09-26 00:00:00+00:00,3.185,3.25,3.03,3.1287,1357018.72,4245704.469264
2020-09-27 00:00:00+00:00,3.1292,3.1857,2.9819,3.1578,983815.86,3106693.722708
2020-09-28 00:00:00+00:00,3.1557,3.2109,2.908,2.9599,1306134.15,3866026.470585
2020-09-29 00:00:00+00:00,2.9549,3.027,2.8735,2.9505,950875.56,2805558.33978
2020-09-30 00:00:00+00:00,2.9447,2.9838,2.8228,2.8967,722757.83,2093612.606161
2020-10-01 00:00:00+00:00,2.8967,2.9889,2.65,2.8669,1373061.59,3936430.272371
2020-10-02 00:00:00+00:00,2.8667,2.8873,2.42,2.6232,2788493.11,7314775.126152
2020-10-03 00:00:00+00:00,2.6231,2.6708,2.5356,2.5439,547025.23,1391577.482597
2020-10-04 00:00:00+00:00,2.542,2.5898,2.42,2.5202,765399.21,1928959.089042
2020-10-05 00:00:00+00:00,2.5181,2.683,2.4561,2.6522,912587.17,2420363.692274
2020-10-06 00:00:00+00:00,2.6486,2.6604,2.13,2.174,1784025.33,3878471.06742
2020-10-07 00:00:00+00:00,2.1721,2.4083,2.081,2.3005,2087951.2,4803331.7356
2020-10-08 00:00:00+00:00,2.3001,2.4569,2.0123,2.3638,2759189.94,6522173.180171999
2020-10-09 00:00:00+00:00,2.3686,2.63,2.303,2.5314,1878523.79,4755295.122006
2020-10-10 00:00:00+00:00,2.5274,2.6056,2.3873,2.3999,1278940.27,3069328.753973
2020-10-11 00:00:00+00:00,2.3988,2.4607,2.3401,2.4227,898764.08,2177435.7366159996
2020-10-12 00:00:00+00:00,2.4228,2.7044,2.4132,2.5836,2155387.01,5568657.879036
2020-10-13 00:00:00+00:00,2.5826,2.5867,2.336,2.4062,1951031.1,4694571.03282
2020-10-14 00:00:00+00:00,2.4061,2.4424,2.2331,2.3107,1125385.85,2600429.083595
2020-10-15 00:00:00+00:00,2.3108,2.3485,2.1932,2.2682,754909.09,1712284.7979380002
2020-10-16 00:00:00+00:00,2.2648,2.269,2.1071,2.1398,1546650.13,3309521.948174
2020-10-17 00:00:00+00:00,2.1374,2.2462,2.1107,2.2053,482249.55,1063504.9326149998
2020-10-18 00:00:00+00:00,2.2031,2.2595,2.1763,2.215,478921.26,1060810.5909
2020-10-19 00:00:00+00:00,2.2137,2.2148,2.05,2.0592,909217.19,1872260.037648
2020-10-20 00:00:00+00:00,2.0552,2.108,1.8401,1.885,1933167.04,3644019.8704
2020-10-21 00:00:00+00:00,1.8873,2.11,1.8415,1.8887,3222724.75,6086760.235325
2020-10-22 00:00:00+00:00,1.8868,2.09,1.8481,1.9582,1624778.09,3181640.455838
2020-10-23 00:00:00+00:00,1.9566,1.9902,1.85,1.959,1559992.35,3056025.01365
2020-10-24 00:00:00+00:00,1.9652,1.973,1.88,1.9142,748093.83,1432001.209386
2020-10-25 00:00:00+00:00,1.9175,1.9244,1.76,1.7926,1365865.99,2448451.373674
2020-10-26 00:00:00+00:00,1.7925,1.8685,1.6121,1.6799,2021871.84,3396542.504016
2020-10-27 00:00:00+00:00,1.6771,1.75,1.5906,1.711,2591150.26,4433458.09486
2020-10-28 00:00:00+00:00,1.7084,1.7255,1.4508,1.518,3354618.28,5092310.54904
2020-10-29 00:00:00+00:00,1.5166,1.5754,1.4148,1.4327,1233628.05,1767418.9072350003
2020-10-30 00:00:00+00:00,1.4328,1.4726,1.3163,1.4381,1401628.09,2015681.356229
2020-10-31 00:00:00+00:00,1.4383,1.558,1.4266,1.5497,851989.58,1320328.252126
2020-11-01 00:00:00+00:00,1.5497,1.6463,1.5137,1.608,960664.24,1544748.09792
2020-11-02 00:00:00+00:00,1.6076,1.6432,1.4621,1.4738,867738.07,1278872.367566
2020-11-03 00:00:00+00:00,1.4729,1.484,1.4062,1.4118,983164.88,1388032.177584
2020-11-04 00:00:00+00:00,1.4123,1.4144,1.2733,1.3912,2560523.86,3562200.794032
2020-11-05 00:00:00+00:00,1.3895,1.4928,1.3,1.4007,1598492.56,2239008.5287920004
2020-11-06 00:00:00+00:00,1.403,1.9482,1.3946,1.9,3846546.9,7308439.109999999
2020-11-07 00:00:00+00:00,1.9069,2.4975,1.8276,2.0215,8862610.63,17915767.388545003
2020-11-08 00:00:00+00:00,2.0264,2.2825,1.9608,2.1558,4800345.92,10348585.734336
2020-11-09 00:00:00+00:00,2.1515,2.1991,1.9456,2.0299,3050443.52,6192095.301248
2020-11-10 00:00:00+00:00,2.0383,2.3257,2.008,2.2661,2119423.36,4802825.276095999
2020-11-11 00:00:00+00:00,2.2665,2.3,1.9673,2.0,1863686.19,3727372.38
2020-11-12 00:00:00+00:00,2.0,2.06,1.825,1.9089,1522310.89,2905939.257921
2020-11-13 00:00:00+00:00,1.9089,2.0808,1.8997,2.0141,1595684.08,3213867.305528
2020-11-14 00:00:00+00:00,2.0222,2.0374,1.869,1.9182,1191847.42,2286201.721044
2020-11-15 00:00:00+00:00,1.9204,2.218,1.9133,2.0407,3348186.49,6832644.170143001
2020-11-16 00:00:00+00:00,2.039,2.37,1.9858,2.2626,3192029.56,7222286.082456
2020-11-17 00:00:00+00:00,2.2665,2.33,2.125,2.1998,2311120.85,5084003.645830001
2020-11-18 00:00:00+00:00,2.1962,2.2173,2.0001,2.1153,2054379.16,4345628.237148
2020-11-19 00:00:00+00:00,2.1122,2.1848,2.0136,2.085,1391861.95,2902032.1657499997
2020-11-20 00:00:00+00:00,2.0841,2.2387,2.0521,2.1033,1589414.51,3343015.538883
2020-11-21 00:00:00+00:00,2.0999,2.51,2.0351,2.3822,2963489.5,7059624.6869
2020-11-22 00:00:00+00:00,2.3825,2.4201,2.04,2.1514,2448127.25,5266900.965650001
2020-11-23 00:00:00+00:00,2.161,2.3635,2.112,2.2786,2094160.76,4771754.7077359995
2020-11-24 00:00:00+00:00,2.2786,2.4731,2.1338,2.2823,3534792.04,8067455.872892001
2020-11-25 00:00:00+00:00,2.2795,2.49,2.1703,2.2661,3597681.61,8152706.296420999
2020-11-26 00:00:00+00:00,2.2653,2.3101,1.7212,1.9111,6803274.72,13001738.317391999
2020-11-27 00:00:00+00:00,1.9117,2.04,1.7694,1.861,1802241.32,3353971.09652
2020-11-28 00:00:00+00:00,1.8644,1.94,1.8016,1.8868,1381390.77,2606408.104836
2020-11-29 00:00:00+00:00,1.8858,1.947,1.85,1.9153,862711.64,1652351.604092
2020-11-30 00:00:00+00:00,1.9184,2.0182,1.9034,1.9665,1094620.01,2152570.249665
2020-12-01 00:00:00+00:00,1.9641,2.1404,1.9168,1.9738,2102911.64,4150726.9950320004
2020-12-02 00:00:00+00:00,1.9702,2.2098,1.9333,2.1209,2203748.48,4673930.1512319995
2020-12-03 00:00:00+00:00,2.119,2.2279,2.074,2.0967,3182362.33,6672459.097310999
2020-12-04 00:00:00+00:00,2.0967,2.1123,1.836,1.8535,1424943.39,2641132.5733649996
2020-12-05 00:00:00+00:00,1.8507,1.983,1.82,1.9795,1087998.4,2153692.8328
2020-12-06 00:00:00+00:00,1.9795,1.9907,1.7956,1.8505,1125736.37,2083175.1526850003
2020-12-07 00:00:00+00:00,1.8515,1.899,1.8088,1.8272,962743.7,1759125.28864
2020-12-08 00:00:00+00:00,1.8301,1.8301,1.6211,1.6631,2296665.59,3819584.5427289996
2020-12-09 00:00:00+00:00,1.66,1.6777,1.5,1.6592,2093499.32,3473534.071744
2020-12-10 00:00:00+00:00,1.6599,1.6664,1.5395,1.5683,1061425.89,1664634.2232869999
2020-12-11 00:00:00+00:00,1.5739,1.5774,1.4328,1.4389,1429080.75,2056304.2911750001
2020-12-12 00:00:00+00:00,1.4368,1.5382,1.4366,1.4912,1423640.73,2122933.056576
2020-12-13 00:00:00+00:00,1.4909,1.7,1.4578,1.5701,1749534.43,2746944.008543
2020-12-14 00:00:00+00:00,1.5651,1.6253,1.5224,1.5946,1503571.44,2397595.018224
2020-12-15 00:00:00+00:00,1.594,1.8039,1.5875,1.7586,3562068.86,6264254.297196
2020-12-16 00:00:00+00:00,1.7577,1.7919,1.6025,1.7829,3098111.32,5523622.672428
2020-12-17 00:00:00+00:00,1.78,1.8064,1.6382,1.68,2528060.41,4247141.4888
2020-12-18 00:00:00+00:00,1.6769,1.7077,1.6307,1.7014,1127224.49,1917859.747286
2020-12-19 00:00:00+00:00,1.6987,1.7677,1.6595,1.6707,1332107.96,2225552.768772
2020-12-20 00:00:00+00:00,1.6706,1.6889,1.521,1.5635,1368277.59,2139302.011965
2020-12-21 00:00:00+00:00,1.5605,1.62,1.49,1.5331,1265977.95,1940870.7951449999
2020-12-22 00:00:00+00:00,1.5354,1.5799,1.47,1.49,2035459.3,3032834.357
2020-12-23 00:00:00+00:00,1.49,1.5126,1.0301,1.198,4351555.9,5213163.9682
2020-12-24 00:00:00+00:00,1.1987,1.3888,1.1652,1.3612,1784967.07,2429697.175684
2020-12-25 00:00:00+00:00,1.3641,1.4599,1.3417,1.4464,1391332.89,2012423.8920959998
2020-12-26 00:00:00+00:00,1.4488,1.4497,1.3118,1.3258,912192.33,1209384.591114
2020-12-27 00:00:00+00:00,1.324,1.417,1.2616,1.3037,2170898.45,2830200.3092650003
2020-12-28 00:00:00+00:00,1.3041,1.5223,1.2867,1.5172,2158620.57,3275059.128804
2020-12-29 00:00:00+00:00,1.5187,1.735,1.4388,1.6704,4870104.61,8135022.740544001
2020-12-30 00:00:00+00:00,1.6734,1.6903,1.5235,1.535,2171296.28,3332939.7897999994
2020-12-31 00:00:00+00:00,1.5337,1.5523,1.42,1.5073,2169627.35,3270279.304655
2021-01-01 00:00:00+00:00,1.5088,1.86,1.499,1.8421,4421991.45,8145750.450045001
2021-01-02 00:00:00+00:00,1.8421,2.0,1.7116,1.7999,5253819.62,9456349.934038
2021-01-03 00:00:00+00:00,1.7998,2.38,1.7973,2.1779,8318341.13,18116515.147027
2021-01-04 00:00:00+00:00,2.1789,2.4989,1.86,2.4909,7800814.8,19431049.58532
2021-01-05 00:00:00+00:00,2.4911,2.5093,2.0621,2.1636,6702006.99,14500462.323564002
2021-01-06 00:00:00+00:00,2.1636,2.189,1.9017,1.9414,8451529.47,16407799.313058002
2021-01-07 00:00:00+00:00,1.9404,2.65,1.9214,2.3635,30861006.24,72939988.24824
2021-01-08 00:00:00+00:00,2.3655,3.8,2.175,3.2214,29866396.67,96211610.232738
2021-01-09 00:00:00+00:00,3.212,3.6998,2.93,3.3829,9881188.65,33427073.084085
2021-01-10 00:00:00+00:00,3.3734,3.7517,3.1556,3.449,5819813.51,20072536.795989998
2021-01-11 00:00:00+00:00,3.4455,3.5282,2.5795,3.1016,8755693.07,27156657.625912
2021-01-12 00:00:00+00:00,3.1016,3.88,3.058,3.6354,7075911.68,25723769.321472
2021-01-13 00:00:00+00:00,3.6354,3.637,3.2633,3.5242,5123655.8,18056787.77036
2021-01-14 00:00:00+00:00,3.5243,3.5955,3.1814,3.2921,6422109.73,21142227.442133002
2021-01-15 00:00:00+00:00,3.2921,3.4489,2.9618,3.2475,4812542.83,15628732.840425
2021-01-16 00:00:00+00:00,3.2479,3.7081,3.2463,3.4247,8562549.63,29324163.717861004
2021-01-17 00:00:00+00:00,3.4251,3.9876,3.3,3.8268,8531899.81,32649874.192908
2021-01-18 00:00:00+00:00,3.8243,4.17,3.6167,3.7868,6226924.77,23580118.719035998
2021-01-19 00:00:00+00:00,3.7873,4.0498,3.6,3.6287,4768719.77,17304253.429399
2021-01-20 00:00:00+00:00,3.6288,3.7413,3.34,3.7166,4801640.28,17845776.264648
2021-01-21 00:00:00+00:00,3.7199,3.7411,2.9717,2.9899,4385838.62,13113218.889938
2021-01-22 00:00:00+00:00,2.9893,3.4992,2.5295,3.3352,6481502.65,21617107.63828
2021-01-23 00:00:00+00:00,3.3302,3.6,3.3056,3.5079,2269454.7,7961020.1421300005
2021-01-24 00:00:00+00:00,3.5018,3.79,3.4781,3.6278,2457759.67,8916260.530826
2021-01-25 00:00:00+00:00,3.6287,3.9928,3.4398,3.7038,6791542.33,25154514.481854003
2021-01-26 00:00:00+00:00,3.7036,4.097,3.6478,4.041,6618303.9,26744566.059900004
2021-01-27 00:00:00+00:00,4.0418,4.0422,3.5114,3.675,2491757.82,9157209.988499999
2021-01-28 00:00:00+00:00,3.664,3.96,3.6,3.81,2055425.01,7831169.2881000005
2021-01-29 00:00:00+00:00,3.8092,3.912,3.6,3.8293,2992168.86,11457912.215597998
2021-01-30 00:00:00+00:00,3.8301,4.3179,3.7667,4.228,3944655.04,16678001.509119999
2021-01-31 00:00:00+00:00,4.228,4.805,4.154,4.2525,5438870.48,23128796.716200005
2021-02-01 00:00:00+00:00,4.2568,4.617,4.1075,4.6148,2097052.47,9677477.738556
2021-02-02 00:00:00+00:00,4.6148,5.4026,4.4632,5.2331,5278922.61,27625129.910391003
2021-02-03 00:00:00+00:00,5.243,5.783,5.0513,5.7311,3977458.72,22795213.670192
2021-02-04 00:00:00+00:00,5.7339,6.5426,5.5676,6.4085,5609382.39,35947727.046315
2021-02-05 00:00:00+00:00,6.4181,7.1438,6.4086,6.7005,4235525.49,28380138.545745
2021-02-06 00:00:00+00:00,6.7001,6.8181,5.7,6.1225,5040208.25,30858675.010624997
2021-02-07 00:00:00+00:00,6.1219,6.8807,5.75,6.6976,5111066.89,34231881.602464
2021-02-08 00:00:00+00:00,6.6931,8.078,6.4554,7.855,6719151.08,52778931.7334
2021-02-09 00:00:00+00:00,7.8651,8.4945,7.55,7.8005,4803489.37,37469618.830685005
2021-02-10 00:00:00+00:00,7.8005,9.09,7.26,9.09,4419421.79,40172544.0711
2021-02-11 00:00:00+00:00,9.0897,9.7425,8.72,9.2004,5694878.77,52395162.63550799
2021-02-12 00:00:00+00:00,9.2058,9.93,9.0353,9.2,2867258.84,26378781.327999998
2021-02-13 00:00:00+00:00,9.2007,9.5117,8.658,8.7441,3487478.68,30494862.325788
2021-02-14 00:00:00+00:00,8.7448,9.23,8.5293,8.7158,2889949.04,25188217.842832
2021-02-15 00:00:00+00:00,8.7234,9.38,7.7,8.8516,3424896.19,30315811.115404
2021-02-16 00:00:00+00:00,8.866,9.0,7.9601,8.3002,2257217.69,18735358.270538
2021-02-17 00:00:00+00:00,8.3035,8.45,7.5182,8.2357,3331645.44,27438432.350208
2021-02-18 00:00:00+00:00,8.2412,9.32,8.23,8.9771,2479859.19,22261943.934549
2021-02-19 00:00:00+00:00,8.988,11.85,8.5257,11.4912,7106323.06,81660179.547072
2021-02-20 00:00:00+00:00,11.4845,11.8327,9.754,9.9869,4731324.37,47251263.350753
2021-02-21 00:00:00+00:00,9.9849,11.6707,9.8101,11.0753,3694265.15,40915094.815795
2021-02-22 00:00:00+00:00,11.0738,14.8,9.1,14.4191,14711670.8,212129052.43228
2021-02-23 00:00:00+00:00,14.4176,15.8888,11.47,15.2244,24306320.76,370049149.778544
2021-02-24 00:00:00+00:00,15.2389,18.2052,14.7917,17.1691,10777544.75,185040743.567225
2021-02-25 00:00:00+00:00,17.1745,17.69,13.6579,13.8442,9520373.92,131801960.623264
2021-02-26 00:00:00+00:00,13.8565,15.5083,13.1,13.5962,8029513.17,109170866.961954
2021-02-27 00:00:00+00:00,13.5864,14.8359,13.01,13.1916,6232463.19,82216161.41720401
2021-02-28 00:00:00+00:00,13.1853,13.7739,11.417,13.0887,7231344.75,94648902.029325
2021-03-01 00:00:00+00:00,13.08,15.5469,13.0102,14.9855,5511248.26,82588810.80023
2021-03-02 00:00:00+00:00,14.9989,15.25,13.3544,13.9438,4128426.11,57565947.992617995
2021-03-03 00:00:00+00:00,13.9546,14.738,13.7018,14.0742,3277327.93,46125768.752406
2021-03-04 00:00:00+00:00,14.0936,14.2737,12.736,13.0508,2764372.37,36077270.926396005
2021-03-05 00:00:00+00:00,13.0649,13.0992,12.1251,12.5382,2069391.25,25946441.37075
2021-03-06 00:00:00+00:00,12.5507,13.31,11.9,13.0421,3061674.23,39930661.475083
2021-03-07 00:00:00+00:00,13.0443,14.014,12.7049,13.8174,2999418.25,41444161.72755
2021-03-08 00:00:00+00:00,13.8174,13.906,12.996,13.6028,2116684.52,28792836.188656002
2021-03-09 00:00:00+00:00,13.608,14.9921,13.1985,14.839,2594490.9,38499650.4651
2021-03-10 00:00:00+00:00,14.85,15.2118,14.0525,14.2048,1943926.1,27613081.465280004
2021-03-11 00:00:00+00:00,14.2011,16.3222,13.67,16.031,4125742.57,66139779.13966999
2021-03-12 00:00:00+00:00,16.0519,16.5,14.0803,14.5597,3678388.38,53556231.296285994
2021-03-13 00:00:00+00:00,14.5532,15.4072,13.8439,15.3033,2632320.37,40283188.318221
2021-03-14 00:00:00+00:00,15.2902,15.376,14.3399,14.4605,1750244.94,25309416.95487
2021-03-15 00:00:00+00:00,14.461,14.8214,13.6179,14.1577,2020949.93,28612002.823961
2021-03-16 00:00:00+00:00,14.1586,14.2933,13.1389,13.6392,2501657.49,34120606.837608
2021-03-17 00:00:00+00:00,13.6379,14.2685,13.0326,14.2018,1703006.56,24185758.563808
2021-03-18 00:00:00+00:00,14.1987,14.75,13.957,14.204,1576671.71,22395044.96884
2021-03-19 00:00:00+00:00,14.2153,14.4883,13.8554,14.1552,1461762.29,20691537.567408003
2021-03-20 00:00:00+00:00,14.1588,14.9793,14.09,14.1894,1393209.56,19768807.730664
2021-03-21 00:00:00+00:00,14.1788,14.3636,13.638,14.3372,1191850.82,17087803.576504
2021-03-22 00:00:00+00:00,14.3372,16.59,14.1697,14.7964,5102991.54,75505904.022456
2021-03-23 00:00:00+00:00,14.7962,15.227,14.0146,14.1552,2004427.43,28373071.157136
2021-03-24 00:00:00+00:00,14.1433,15.3719,13.5842,13.5973,2317339.72,31509563.374756005
2021-03-25 00:00:00+00:00,13.5844,13.7329,12.47,12.9787,2292323.1,29751373.81797
2021-03-26 00:00:00+00:00,12.9789,14.7921,12.3043,14.7664,2972281.77,43889901.528528005
2021-03-27 00:00:00+00:00,14.7751,16.8,14.7173,16.4589,4053893.7,66722631.01893
2021-03-28 00:00:00+00:00,16.4516,19.38,16.3049,18.0645,7200727.49,130077541.743105
2021-03-29 00:00:00+00:00,18.0645,19.0,17.6439,18.9504,3064381.78,58071260.48371199
2021-03-30 00:00:00+00:00,18.9504,20.87,18.9105,19.0685,3808354.1,72619600.15585001
2021-03-31 00:00:00+00:00,19.0645,19.8154,18.0,19.3861,2784733.45,53985121.135045
2021-04-01 00:00:00+00:00,19.3818,20.3583,18.7433,19.0443,2230609.34,42480393.453761995
2021-04-02 00:00:00+00:00,19.0443,19.8003,18.345,19.7501,1773300.55,35022863.192555
2021-04-03 00:00:00+00:00,19.7513,23.8476,19.7228,22.5,6266319.5,140992188.75
2021-04-04 00:00:00+00:00,22.4672,25.5309,21.9867,23.7755,5274539.83,125404821.728165
2021-04-05 00:00:00+00:00,23.7755,24.78,22.7664,22.9717,2821214.21,64808086.467856996
2021-04-06 00:00:00+00:00,22.9876,25.3,21.7554,25.0548,3326493.23,83344622.579004
2021-04-07 00:00:00+00:00,25.0548,27.5203,22.9078,26.5385,7815658.63,207415856.552255
2021-04-08 00:00:00+00:00,26.537,27.9951,25.6431,26.9384,4209553.61,113398638.96762401
2021-04-09 00:00:00+00:00,26.9261,29.0,26.7097,27.6172,3037133.3,83877117.77275999
2021-04-10 00:00:00+00:00,27.6194,28.2948,25.9017,26.8021,2705997.06,72526403.801826
2021-04-11 00:00:00+00:00,26.7993,28.649,25.5131,27.8517,2517685.81,70121829.874377
2021-04-12 00:00:00+00:00,27.8598,29.9295,26.8049,28.5424,2842013.26,81117879.272224
2021-04-13 00:00:00+00:00,28.5266,28.8162,26.2616,27.4507,2275774.43,62471601.145601004
2021-04-14 00:00:00+00:00,27.4571,27.5613,24.7,26.4067,3623963.28,95696911.14597599
2021-04-15 00:00:00+00:00,26.4182,28.2,25.4479,27.7816,2146653.64,59637472.76502401
2021-04-16 00:00:00+00:00,27.7946,28.2571,24.8547,25.2996,2673912.32,67648912.131072
2021-04-17 00:00:00+00:00,25.2926,26.7914,24.8181,24.85,2442737.39,60702024.1415
2021-04-18 00:00:00+00:00,24.8517,32.99,21.1,32.3358,11699397.05,378309363.12939
2021-04-19 00:00:00+00:00,32.3324,36.095,29.8066,31.4711,12075270.9,380022058.02099
2021-04-20 00:00:00+00:00,31.5303,32.8,28.81,31.7028,7036100.92,223064100.246576
2021-04-21 00:00:00+00:00,31.6939,35.1801,30.1101,32.5534,6573327.09,213984146.09160602
2021-04-22 00:00:00+00:00,32.5965,41.1587,31.4586,38.9,14017530.86,545281950.454
2021-04-23 00:00:00+00:00,38.8718,41.74,31.4936,37.3893,14705148.48,549815208.063264
2021-04-24 00:00:00+00:00,37.3018,43.6397,34.5861,40.8401,9722785.06,397079514.128906
2021-04-25 00:00:00+00:00,40.8525,48.644,40.572,47.405,11964753.801,567189153.9364051
2021-04-26 00:00:00+00:00,47.395,48.499,43.267,43.878,11079170.602,486131847.674556
2021-04-27 00:00:00+00:00,43.884,46.606,42.5,43.147,7101848.718,306423466.635546
2021-04-28 00:00:00+00:00,43.147,46.962,40.516,44.833,7855066.319,352166188.279727
2021-04-29 00:00:00+00:00,44.831,46.233,40.906,42.484,5805381.221,246635815.792964
2021-04-30 00:00:00+00:00,42.452,44.313,41.21,42.786,3302673.311,141308180.284446
2021-05-01 00:00:00+00:00,42.786,49.88,42.001,49.67,5804048.045,288287066.39515
2021-05-02 00:00:00+00:00,49.646,49.99,45.904,46.897,3794411.245,177946504.156765
2021-05-03 00:00:00+00:00,46.926,49.0,44.774,45.912,3686007.369,169231970.325528
2021-05-04 00:00:00+00:00,45.935,47.81,42.26,42.636,4180557.381,178242244.49631602
2021-05-05 00:00:00+00:00,42.636,46.0,42.305,44.98,2772821.523,124721512.10453999
2021-05-06 00:00:00+00:00,44.965,44.98,42.55,43.496,2337263.012,101661591.96995202
2021-05-07 00:00:00+00:00,43.496,46.243,41.42,43.182,3259646.399,140758050.801618
2021-05-08 00:00:00+00:00,43.154,46.65,42.275,45.612,2539093.011,115813110.417732
2021-05-09 00:00:00+00:00,45.632,47.15,42.6,44.33,3095018.717,137202179.72461
2021-05-10 00:00:00+00:00,44.33,45.89,39.0,42.854,2869549.017,122971653.574518
2021-05-11 00:00:00+00:00,42.868,45.18,39.7,44.538,2758407.694,122853961.875372
2021-05-12 00:00:00+00:00,44.579,49.243,42.18,43.709,7592760.128,331871952.434752
2021-05-13 00:00:00+00:00,43.394,45.501,37.43,41.049,7162647.061,294019499.206989
2021-05-14 00:00:00+00:00,41.051,44.897,39.901,42.7,3421838.277,146112494.4279
2021-05-15 00:00:00+00:00,42.697,45.5,39.305,43.486,3357108.617,145987225.318862
2021-05-16 00:00:00+00:00,43.462,52.6,41.602,46.85,13162867.429,616680339.04865
2021-05-17 00:00:00+00:00,46.85,51.985,43.01,46.708,13839076.478,646395584.134424
2021-05-18 00:00:00+00:00,46.747,58.38,46.051,55.977,12538546.698,701870228.513946
2021-05-19 00:00:00+00:00,55.969,57.691,26.5,34.988,22259967.849,778831755.100812
2021-05-20 00:00:00+00:00,34.987,53.0,32.0,44.42,17869805.908,793776778.43336
2021-05-21 00:00:00+00:00,44.367,47.7,33.673,38.925,13740700.641,534856772.450925
