timestamp,open,high,low,close,volume,turnover
2018-01-01 00:00:00+00:00,733.01,763.55,716.8,754.99,53909.25885,40700951.3391615
2018-01-02 00:00:00+00:00,754.99,899.5,749.06,855.28,113257.78355,96867117.11464399
2018-01-03 00:00:00+00:00,855.13,950.01,810.0,934.03,89041.45688,83167391.9696264
2018-01-04 00:00:00+00:00,934.03,1009.72,890.01,940.0,102894.47384,96720805.4096
2018-01-05 00:00:00+00:00,940.0,1045.0,930.0,959.3,97374.0163,93410893.83658999
2018-01-06 00:00:00+00:00,958.0,1017.56,950.0,1004.11,71954.27895,72250011.03648451
2018-01-07 00:00:00+00:00,1003.71,1125.0,999.9,1123.09,65278.81957,73313989.4708713
2018-01-08 00:00:00+00:00,1123.09,1239.18,910.0,1133.18,158831.54798,179984733.53997642
2018-01-09 00:00:00+00:00,1133.18,1326.5,1104.85,1291.0,118702.88684,153245426.91044
2018-01-10 00:00:00+00:00,1291.0,1440.0,1201.1,1247.0,160185.0129,199750711.08630002
2018-01-11 00:00:00+00:00,1249.03,1332.49,1021.0,1138.93,194546.29387,221574610.47735912
2018-01-12 00:00:00+00:00,1136.45,1288.5,1069.01,1253.87,93763.47261,117567205.40150069
2018-01-13 00:00:00+00:00,1253.87,1427.01,1252.0,1388.02,75893.43201,105341601.49852021
2018-01-14 00:00:00+00:00,1388.1,1391.89,1220.89,1347.0,98391.19585,132532940.80995001
2018-01-15 00:00:00+00:00,1347.99,1383.13,1258.12,1271.0,69236.70476,87999851.74995999
2018-01-16 00:00:00+00:00,1268.67,1275.01,780.0,1000.0,343889.36509,343889365.09
2018-01-17 00:00:00+00:00,999.99,1075.51,755.0,1000.0,436333.67326,436333673.26
2018-01-18 00:00:00+00:00,1000.0,1075.2,924.21,994.0,294545.71207,292778437.79758
2018-01-19 00:00:00+00:00,993.3,1079.0,941.0,1032.5,167954.11253,173412621.187225
2018-01-20 00:00:00+00:00,1032.5,1165.4,1031.0,1152.75,123352.58362,142194690.767955
2018-01-21 00:00:00+00:00,1150.37,1152.69,998.0,1049.0,175031.00789,183607527.27661002
2018-01-22 00:00:00+00:00,1049.0,1090.15,908.0,993.0,185212.52002,183916032.37985998
2018-01-23 00:00:00+00:00,993.0,1030.0,909.0,980.0,160159.63958,156956446.7884
2018-01-24 00:00:00+00:00,981.2,1074.0,953.09,1061.0,134257.7947,142447520.1767
2018-01-25 00:00:00+00:00,1060.34,1115.0,1030.26,1056.52,119415.93495,126165323.593374
2018-01-26 00:00:00+00:00,1055.29,1082.0,986.0,1051.03,145113.638,152518786.94714
2018-01-27 00:00:00+00:00,1051.03,1127.99,1032.2,1118.99,96894.33839,108423795.71502611
2018-01-28 00:00:00+00:00,1118.99,1277.0,1112.0,1251.96,143510.73586,179669700.86728558
2018-01-29 00:00:00+00:00,1251.96,1258.89,1161.65,1177.01,105292.76808,123930640.95784079
2018-01-30 00:00:00+00:00,1177.01,1186.85,1051.0,1085.5,155278.55404,168554870.41042
2018-01-31 00:00:00+00:00,1084.63,1135.0,1029.0,1124.81,100372.03783,112899471.8715623
2018-02-01 00:00:00+00:00,1125.96,1164.99,981.0,1041.94,203355.29052,211884011.4044088
2018-02-02 00:00:00+00:00,1041.89,1047.2,783.67,922.3,377375.22874,348053173.46690196
2018-02-03 00:00:00+00:00,923.67,998.0,851.0,971.0,160037.88129,155396782.73259
2018-02-04 00:00:00+00:00,971.0,975.0,789.0,823.56,186446.0316,153549493.78449598
2018-02-05 00:00:00+00:00,821.6,862.47,634.94,697.92,365516.52899,255101295.9127008
2018-02-06 00:00:00+00:00,697.93,798.0,570.1,779.25,648944.4204,505689939.59669995
2018-02-07 00:00:00+00:00,779.99,849.0,714.18,754.0,356403.4441,268728196.8514
2018-02-08 00:00:00+00:00,753.19,786.93,751.0,781.66,10516.2619,8220141.276753999
2018-02-09 00:00:00+00:00,781.66,882.2,781.66,877.0,95447.67289,83707609.12453
2018-02-10 00:00:00+00:00,876.3,911.2,800.0,851.15,214818.06768,182842398.305832
2018-02-11 00:00:00+00:00,851.15,857.0,768.28,808.99,189323.408,153160743.83792
2018-02-12 00:00:00+00:00,808.58,877.56,807.46,866.66,143586.93121,124441049.8024586
2018-02-13 00:00:00+00:00,866.39,871.0,820.0,841.57,110305.93537,92830166.02933091
2018-02-14 00:00:00+00:00,841.57,924.99,841.3,919.09,150342.85558,138178615.1350222
2018-02-15 00:00:00+00:00,919.09,946.66,895.59,924.55,155637.78524,143894914.343642
2018-02-16 00:00:00+00:00,924.55,948.48,901.36,938.67,115540.16349,108454085.2631583
2018-02-17 00:00:00+00:00,938.6,974.0,933.48,969.99,110091.03618,106787204.1842382
2018-02-18 00:00:00+00:00,969.99,978.5,897.0,911.0,160129.79518,145878243.40897998
2018-02-19 00:00:00+00:00,911.0,956.22,906.04,938.11,80099.49534,75142137.5734074
2018-02-20 00:00:00+00:00,939.17,961.0,873.0,882.99,120056.67502,106008843.4759098
2018-02-21 00:00:00+00:00,882.99,908.88,812.87,835.89,176200.55151,147284279.00169387
2018-02-22 00:00:00+00:00,836.35,871.96,786.6,801.49,137561.85113,110254448.0621837
2018-02-23 00:00:00+00:00,801.47,885.0,785.99,851.6,154507.41338,131578513.23440802
2018-02-24 00:00:00+00:00,851.59,875.0,805.0,833.94,89311.5794,74480498.524836
2018-02-25 00:00:00+00:00,833.92,849.5,813.18,841.19,59431.26474,49992985.586640604
2018-02-26 00:00:00+00:00,841.46,882.0,833.0,867.98,74911.4656,65021653.911488
2018-02-27 00:00:00+00:00,867.98,897.49,860.69,870.11,63487.68425,55241268.9427675
2018-02-28 00:00:00+00:00,871.84,891.0,850.3,853.5,53620.45209,45765055.858815
2018-03-01 00:00:00+00:00,853.5,879.96,848.65,870.63,43785.00503,38120538.9292689
2018-03-02 00:00:00+00:00,870.63,876.22,850.0,856.28,39436.26006,33768480.7641768
2018-03-03 00:00:00+00:00,856.27,870.78,852.3,856.02,34170.2942,29250455.241084
2018-03-04 00:00:00+00:00,856.51,868.0,836.24,866.66,29735.01829,25770150.9512114
2018-03-05 00:00:00+00:00,866.61,871.75,847.2,849.84,30567.79813,25977737.5627992
2018-03-06 00:00:00+00:00,849.81,853.18,803.01,813.11,48658.06883,39564362.346361294
2018-03-07 00:00:00+00:00,813.31,826.2,718.4,749.9,109013.2838,81749061.52162
2018-03-08 00:00:00+00:00,749.02,772.07,684.0,695.46,76312.77819,53072484.7200174
2018-03-09 00:00:00+00:00,695.48,727.92,640.0,723.71,116545.37303,84345051.9155413
2018-03-10 00:00:00+00:00,723.65,745.0,673.06,680.58,63012.67972,42885169.5638376
2018-03-11 00:00:00+00:00,680.58,735.0,659.15,720.85,73967.35869,53319370.5116865
2018-03-12 00:00:00+00:00,721.0,740.5,676.31,697.11,67732.85988,47217253.9509468
2018-03-13 00:00:00+00:00,696.52,713.76,680.0,689.94,55735.18315,38453932.262511
2018-03-14 00:00:00+00:00,690.16,703.54,585.0,610.1,89904.25415,54850585.456915
2018-03-15 00:00:00+00:00,610.1,621.12,570.0,608.83,94426.72453,57489822.695599906
2018-03-16 00:00:00+00:00,608.83,625.3,584.15,599.05,64720.20994,38770641.764557
2018-03-17 00:00:00+00:00,599.03,609.26,544.0,546.95,68022.4592,37204884.05944
2018-03-18 00:00:00+00:00,547.98,560.0,450.0,537.0,248817.226,133614850.362
2018-03-19 00:00:00+00:00,537.39,560.0,515.8,556.88,184798.77062,102910739.3828656
2018-03-20 00:00:00+00:00,556.88,567.87,515.0,557.0,135426.91549,75432791.92793001
2018-03-21 00:00:00+00:00,557.0,590.52,545.11,559.17,117019.17321,65433611.08383569
2018-03-22 00:00:00+00:00,559.15,578.6,516.0,539.92,111106.19916,59988459.0504672
2018-03-23 00:00:00+00:00,539.78,544.72,506.71,543.03,106416.06746,57787117.1128038
2018-03-24 00:00:00+00:00,543.2,545.99,518.63,520.22,87710.78945,45628906.887679
2018-03-25 00:00:00+00:00,521.17,536.0,512.0,523.74,71903.1713,37658566.936662
2018-03-26 00:00:00+00:00,523.95,527.67,465.56,485.0,151084.23688,73275854.8868
2018-03-27 00:00:00+00:00,485.0,491.55,446.0,448.5,138188.76042,61977659.04837
2018-03-28 00:00:00+00:00,448.5,466.0,440.14,446.67,89895.47885,40153613.5379295
2018-03-29 00:00:00+00:00,446.07,449.43,380.0,384.0,225341.94316,86531306.17344
2018-03-30 00:00:00+00:00,383.87,412.04,366.0,392.43,292254.79437,114689548.95461911
2018-03-31 00:00:00+00:00,392.4,419.4,388.52,393.92,167833.59399,66113009.3445408
2018-04-01 00:00:00+00:00,393.93,399.91,356.9,378.58,150493.99422,56974016.3318076
2018-04-02 00:00:00+00:00,378.58,394.87,375.0,385.05,113242.14191,43603886.742445506
2018-04-03 00:00:00+00:00,385.0,419.08,380.13,415.01,137897.55565,57228864.570306495
2018-04-04 00:00:00+00:00,415.0,416.5,370.0,378.16,140598.39668,53168689.68850881
2018-04-05 00:00:00+00:00,378.15,387.03,365.61,381.22,120314.05875,45866125.476675004
2018-04-06 00:00:00+00:00,381.56,385.91,362.54,368.89,74458.69141,27467066.6742349
2018-04-07 00:00:00+00:00,368.89,394.75,368.28,384.51,71463.42848,27478402.8848448
2018-04-08 00:00:00+00:00,384.51,404.05,384.0,400.4,57395.52936,22981169.955744
2018-04-09 00:00:00+00:00,400.4,431.99,387.1,399.44,151653.50413,60576475.68968719
2018-04-10 00:00:00+00:00,399.25,418.68,391.4,416.07,81394.29605,33865724.7575235
2018-04-11 00:00:00+00:00,415.53,433.54,410.38,429.52,86706.68627,37242255.8866904
2018-04-12 00:00:00+00:00,429.9,499.0,412.88,495.67,249766.38316,123801703.1409172
2018-04-13 00:00:00+00:00,494.3,530.0,480.22,495.11,251752.08782,124644976.2005602
2018-04-14 00:00:00+00:00,494.69,515.0,485.58,502.68,121283.3338,60966706.234583996
2018-04-15 00:00:00+00:00,502.68,535.0,502.51,533.88,108739.15395,58053659.51082601
2018-04-16 00:00:00+00:00,533.88,538.0,497.31,511.46,130359.52549,66673682.9071154
2018-04-17 00:00:00+00:00,512.09,521.2,500.02,502.56,96541.96382,48518129.3373792
2018-04-18 00:00:00+00:00,502.56,526.99,501.12,526.09,73161.95251,38489771.595985904
2018-04-19 00:00:00+00:00,526.49,571.61,521.03,568.14,112235.77328,63765632.23129919
2018-04-20 00:00:00+00:00,568.14,622.17,556.5,617.09,160209.03951,98863396.1912259
2018-04-21 00:00:00+00:00,616.8,624.5,570.23,604.87,159364.95353,96395079.4416911
2018-04-22 00:00:00+00:00,604.87,643.49,589.0,620.92,120127.3728,74589488.318976
2018-04-23 00:00:00+00:00,620.67,649.11,618.02,645.09,77475.70793,49978804.42856371
2018-04-24 00:00:00+00:00,644.58,712.99,643.76,701.58,171437.66972,120277240.3221576
2018-04-25 00:00:00+00:00,701.16,703.3,593.83,618.0,341439.50428,211009613.64504
2018-04-26 00:00:00+00:00,617.73,666.19,600.0,661.51,155754.00815,103032833.93130651
2018-04-27 00:00:00+00:00,661.51,686.82,635.73,643.46,134803.48389,86740649.74385941
2018-04-28 00:00:00+00:00,643.41,694.9,638.76,682.86,113128.36337,77250834.2108382
2018-04-29 00:00:00+00:00,683.5,700.49,665.28,690.85,110020.23869,76007481.8989865
2018-04-30 00:00:00+00:00,690.85,695.3,662.2,670.78,112494.9172,75459340.559416
2018-05-01 00:00:00+00:00,670.78,675.6,627.58,672.0,133123.66675,89459104.05600001
2018-05-02 00:00:00+00:00,671.99,691.99,663.0,688.56,86185.5033,59343890.152247995
2018-05-03 00:00:00+00:00,688.55,792.08,685.39,779.0,229419.209,178717563.811
2018-05-04 00:00:00+00:00,779.0,810.0,756.91,785.99,179924.40215,141418780.8458785
2018-05-05 00:00:00+00:00,785.8,832.66,781.56,819.5,128631.18764,105413258.27098
2018-05-06 00:00:00+00:00,819.5,839.99,752.49,794.3,166871.16002,132545762.403886
2018-05-07 00:00:00+00:00,794.3,799.14,701.0,752.49,284237.06328,213885547.7475672
2018-05-08 00:00:00+00:00,753.0,777.0,720.02,748.99,135106.19621,101193189.8993279
2018-05-09 00:00:00+00:00,748.99,760.74,710.26,751.75,112353.37758,84461651.595765
2018-05-10 00:00:00+00:00,752.4,769.88,720.0,722.52,102019.29933,73710984.1519116
2018-05-11 00:00:00+00:00,722.52,737.23,663.0,676.96,216953.54991,146868875.1470736
2018-05-12 00:00:00+00:00,676.96,690.2,633.2,684.11,166801.07487,114110283.3293157
2018-05-13 00:00:00+00:00,684.56,742.0,666.31,729.08,136022.39207,99171205.61039561
2018-05-14 00:00:00+00:00,729.08,743.9,686.0,727.49,183466.9224,133470351.37677601
2018-05-15 00:00:00+00:00,727.49,740.0,695.0,704.91,127191.21863,89658361.9244733
2018-05-16 00:00:00+00:00,704.91,712.84,673.52,706.29,118902.46895,83979624.7946955
2018-05-17 00:00:00+00:00,706.8,719.25,662.0,667.62,106723.38375,71250665.45917499
2018-05-18 00:00:00+00:00,667.62,694.9,656.0,692.6,106541.66307,73790755.842282
2018-05-19 00:00:00+00:00,693.26,717.8,682.31,697.0,88828.85641,61913712.91777
2018-05-20 00:00:00+00:00,697.0,729.88,688.4,716.16,86004.7409,61593155.242944
2018-05-21 00:00:00+00:00,716.16,720.46,688.0,696.7,96085.15451,66942527.147117
2018-05-22 00:00:00+00:00,697.1,699.6,637.32,640.99,107059.5769,68624118.19713101
2018-05-23 00:00:00+00:00,640.86,669.0,560.0,577.19,257099.77096,148395416.8004024
2018-05-24 00:00:00+00:00,577.19,612.1,550.0,602.18,195854.62497,117939738.06443459
2018-05-25 00:00:00+00:00,602.08,617.46,568.7,585.55,118076.26273,69139555.6415515
2018-05-26 00:00:00+00:00,585.56,607.62,578.32,586.0,77654.12532,45505317.437520005
2018-05-27 00:00:00+00:00,586.03,592.0,557.43,570.4,97097.26713,55384281.17095199
2018-05-28 00:00:00+00:00,570.81,576.2,506.11,511.5,153197.83278,78360691.46697
2018-05-29 00:00:00+00:00,511.5,573.43,510.0,567.36,189082.83788,107278038.89959681
2018-05-30 00:00:00+00:00,567.09,585.83,541.2,557.19,122132.2701,68050879.577019
2018-05-31 00:00:00+00:00,557.87,586.73,552.98,577.81,100101.52276,57839660.8659556
2018-06-01 00:00:00+00:00,577.81,590.26,564.93,579.0,83840.84162,48543847.29798
2018-06-02 00:00:00+00:00,579.0,599.17,572.9,590.85,80258.14719,47420526.267211504
2018-06-03 00:00:00+00:00,590.85,628.81,590.1,619.66,84123.33235,52127864.124001
2018-06-04 00:00:00+00:00,619.66,625.47,580.15,591.02,96339.44507,56938538.8252714
2018-06-05 00:00:00+00:00,591.02,614.0,570.36,609.05,89053.74351,54238182.48476549
2018-06-06 00:00:00+00:00,609.29,613.35,593.4,607.4,70152.92117,42610884.318658
2018-06-07 00:00:00+00:00,606.68,618.0,598.24,605.16,60174.1888,36415012.094208
2018-06-08 00:00:00+00:00,605.2,608.45,593.33,598.68,49228.00755,29471823.560034
2018-06-09 00:00:00+00:00,599.29,608.97,591.0,592.87,38908.0653,23067424.674411003
2018-06-10 00:00:00+00:00,592.44,592.87,501.13,524.11,190350.58429,99764644.7322319
2018-06-11 00:00:00+00:00,524.64,535.51,508.66,531.69,145813.07819,77527355.5428411
2018-06-12 00:00:00+00:00,531.08,538.88,482.0,493.0,158223.14812,78004012.02316
2018-06-13 00:00:00+00:00,493.0,501.97,449.06,475.47,181842.19417,86460508.0620099
2018-06-14 00:00:00+00:00,475.47,529.0,460.0,519.29,206093.0733,107022072.03395699
2018-06-15 00:00:00+00:00,519.3,521.0,481.62,487.48,160532.53607,78256400.68340361
